timestamp,gaze2d_x,gaze2d_y,pupildiameter,Corrected_Gaze_X,Corrected_Gaze_Y,Velocity_Y,Amplitude_X
26.213559,0.5201,0.5385,3.206000000000001,914.3825635521484,514.3250089353148,86.87757192921714,172.50599367298264
26.233539,0.5193,0.5385,3.206000000000001,908.8789139531846,514.984868786906,33.02601859815442,172.50599367298264
26.253633,0.519,0.5386,3.2110000000000007,906.8560233047165,515.6068404139664,30.95310177468231,172.50599367298264
26.273612,0.5185,0.5384,3.2190000000000007,903.3342864030783,515.2702044557832,16.849489873530356,178.11917436253225
26.293706,0.5184,0.539,3.2070000000000007,902.8921979100646,517.5998320335154,115.9364774426307,178.11917436253225
26.313684,0.5269,0.5379,3.2310000000000008,960.9177174364822,506.4690551005069,557.1517135353629,178.11917436253225
26.333778,0.5434,0.5166,3.255000000000001,1065.7021868216893,413.0857947433831,4647.3206109845005,178.11917436253225
26.353757,0.545,0.5134,3.226000000000001,1075.3981915830473,399.78130119335674,665.9238975936951,178.11917436253225
26.37385,0.5449,0.5137,3.2320000000000007,1074.8331692366055,400.9873562229475,60.02364154634889,178.11917436253225
26.393829,0.5448,0.5158,3.213000000000001,1075.0057500107328,408.9348465413875,397.7921977296316,178.9970492756447
26.413922,0.5449,0.5145,3.242000000000001,1075.1609928457478,403.9835496846579,246.41899451201044,178.9970492756447
26.433902,0.5444,0.5134,3.2440000000000007,1071.2704543838245,400.2761960820503,185.5532333637384,178.9970492756447
26.453995,0.5446,0.5134,3.241000000000001,1072.646366783565,400.11123111915254,8.210071313282747,178.9970492756447
26.473975,0.5443,0.5138,3.2430000000000008,1070.7464099885246,401.85677529435475,87.36457333344262,178.9970492756447
26.494068,0.5444,0.5138,3.2390000000000008,1071.4343661883954,401.77429281290597,4.105035656635715,178.9970492756447
26.514047,0.5469,0.4952,3.241000000000001,1081.0113722725969,330.0507327919024,3589.947445867826,178.9970492756447
26.534139,0.5465,0.4997,3.2400000000000007,1080.1035552745407,347.23425093982246,855.2417951384411,178.9970492756447
26.55412,0.5467,0.4728,3.237000000000001,1070.4563988168688,246.3222808268929,5050.396382209234,120.9715297492271
26.574212,0.5466,0.4912,3.237000000000001,1077.3083856272729,315.3172129276943,3433.9504330483533,16.18706036402
26.594192,0.5464,0.4937,3.2390000000000008,1076.9569220061026,324.845282458439,476.8803568941206,11.432848368840496
26.614285,0.5464,0.4954,3.233000000000001,1077.65354717553,331.21219356457505,316.87210004162125,11.432848368840496
26.634265,0.5467,0.5007,3.234000000000001,1081.8892471857093,350.8145278040638,981.0978097842058,11.432848368840496
26.654357,0.5463,0.5017,3.2310000000000008,1079.5472018976552,354.88969955699804,202.8255899330021,11.432848368840496
26.674337,0.5463,0.5016,3.2270000000000008,1079.5062239465128,354.51517537428435,18.74495408977372,20.11227470417134
26.694429,0.5463,0.4912,3.226000000000001,1075.244517027662,315.5646603720411,1938.608152610328,20.11227470417134
26.714409,0.5459,0.4962,3.2200000000000006,1074.5415897853204,334.62079943353024,953.7607137882299,20.11227470417134
26.734503,0.5458,0.5047,3.217000000000001,1077.3367594325869,366.5378374456586,1588.3864841309817,20.11227470417134
26.754482,0.546,0.5099,3.2160000000000006,1080.8435252917538,385.84812998388225,966.5294828682264,20.11227470417134
26.774575,0.5458,0.5093,3.2240000000000006,1079.2217451851557,383.7659498504968,103.62714046610967,20.11227470417134
26.794554,0.5459,0.5094,3.2160000000000006,1079.9506793361693,384.05799155176146,14.617433368268566,20.11227470417134
26.814647,0.5457,0.5091,3.205000000000001,1078.4518330829997,383.0993839665182,47.70853457638517,20.11227470417134
26.834627,0.5454,0.5089,3.193000000000001,1076.3060085811026,382.59778304543715,25.105151205256604,20.11227470417134
26.85472,0.5454,0.5085,3.185000000000001,1076.1420967765312,381.09968631458105,74.55814118629178,20.11227470417134
26.874699,0.5455,0.5086,3.1800000000000006,1076.8710309275448,381.39172801584664,14.617433368316687,20.11227470417134
26.894792,0.5457,0.5085,3.1710000000000007,1078.2059653761426,380.8522388702345,26.849606609872666,19.066552810215853
26.914772,0.5433,0.5087,3.1630000000000007,1061.776972481538,383.5808667904364,136.5679639740676,19.066552810215853
26.934864,0.5441,0.5082,3.154000000000001,1067.075732324788,381.0483860252755,126.04423477805607,19.066552810215853
26.954844,0.5442,0.5082,3.1430000000000007,1067.763688524658,380.96590354382647,4.1282523247749925,19.066552810215853
26.974937,0.5447,0.5077,3.1220000000000008,1070.9985797682962,378.6808702230128,113.72285476602633,19.066552810215853
26.994917,0.5449,0.5074,3.117000000000001,1072.2515583146092,377.39233271197327,64.4913669188939,19.066552810215853
27.015009,0.5451,0.5071,3.117000000000001,1073.5045368609212,376.10379520093375,64.13186895478975,18.17370685463129
27.03499,0.545,0.5071,3.117000000000001,1072.816580661051,376.18627768238275,4.128045715880091,18.17370685463129
27.055083,0.5451,0.5072,3.120000000000001,1073.545514812064,376.47831938364743,14.53449963990894,16.67486060146166
27.075061,0.545,0.5073,3.1160000000000005,1072.8985365633366,376.93532604781035,22.875496254023247,16.54325777847589
27.095155,0.545,0.5075,3.109000000000001,1072.9804924656223,377.68437441323795,37.277215359197754,16.54325777847589
27.115135,0.5455,0.5076,3.1080000000000005,1076.4612514161172,377.64648618870797,1.8963075340329614,16.54325777847589
27.135227,0.5458,0.5071,3.1080000000000005,1078.320230260014,375.5264178307916,105.51803493510677,16.54325777847589
27.155207,0.5453,0.5069,3.109000000000001,1074.7984933583766,375.18978187260836,16.848646555718,17.785999075602376
27.175299,0.5453,0.5068,3.1080000000000005,1074.7575154072342,374.81525768989445,18.64046300587028,18.432977324330295
27.195279,0.5454,0.5071,3.1100000000000008,1075.5684054605322,375.8563477565872,52.10660994458031,19.85616974812865
27.215372,0.5453,0.5072,3.113000000000001,1074.9214272118052,376.31335442074965,22.744570953191687,19.85616974812865
27.235352,0.5451,0.5008,3.1120000000000005,1070.922925938925,352.50877168995976,1191.4205570965712,19.85616974812865
