timestamp,gaze2d_x,gaze2d_y,pupildiameter
32.705305,0.478100,0.537900,3.4490000000000007
32.725285,0.482900,0.544900,3.4300000000000006
32.745376,0.482700,0.545300,3.4180000000000006
32.765357,0.479300,0.544400,3.416000000000001
32.785449,0.482400,0.529100,3.710000000000001
32.805429,0.477600,0.520100,3.7030000000000007
32.825522,0.478900,0.532200,3.520000000000001
32.845503,0.475000,0.526800,3.2730000000000006
32.865594,0.475800,0.530000,3.2610000000000006
32.885575,0.476100,0.531700,3.2570000000000006
32.905667,0.476500,0.532500,3.2570000000000006
32.925647,0.476500,0.533300,3.259000000000001
32.945739,0.477200,0.531000,3.3120000000000007
32.965720,0.477700,0.533100,3.2800000000000007
32.985813,0.477400,0.540300,3.125000000000001
33.005792,0.480200,0.544500,3.121000000000001
33.025884,0.480100,0.544000,3.1230000000000007
33.045864,0.481100,0.559000,3.1190000000000007
33.065957,0.480800,0.558800,3.1230000000000007
33.085937,0.481200,0.559100,3.1150000000000007
33.106030,0.481000,0.559300,3.1100000000000008
33.126009,0.479700,0.552000,3.0980000000000008
33.146101,0.479700,0.552700,3.0910000000000006
33.166082,0.479600,0.551900,3.0980000000000008
33.186174,0.479900,0.545200,3.2240000000000006
33.206154,0.479700,0.545200,3.221000000000001
33.226247,0.479300,0.545800,3.213000000000001
33.246227,0.479200,0.545500,3.209000000000001
33.266319,0.478800,0.545600,3.217000000000001
33.286299,0.478800,0.545300,3.218000000000001
33.306392,0.479000,0.545300,3.2150000000000007
33.326372,0.480400,0.552100,3.218000000000001
33.346464,0.480400,0.551200,3.225000000000001
33.366444,0.480900,0.552900,3.1680000000000006
33.386537,0.480900,0.557200,3.113000000000001
33.406517,0.477300,0.553000,3.1100000000000008
33.426610,0.477600,0.542300,3.3170000000000006
33.446589,0.477500,0.544400,3.294000000000001
33.466682,0.477800,0.545500,3.274000000000001
33.486662,0.477700,0.545700,3.267000000000001
33.506754,0.477600,0.546000,3.2600000000000007
33.526735,0.477800,0.546100,3.2560000000000007
